mood,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
3,0.0955,0.728,0.941,0,0.328,-2.044,0.188,92.073,0.923
3,0.00512,0.748,0.961,0,0.175,-6.518,0.0875,116.037,0.856
3,0.0796,0.729,0.926,9.14e-06,0.152,-2.129,0.108,110.05,0.743
3,0.103,0.613,0.875,0,0.115,-3.679,0.239,129.937,0.658
3,0.00912,0.667,0.889,0,0.0816,-4.851,0.0918,169.959,0.541
3,0.465,0.76,0.672,0,0.205,-5.277,0.0732,127.986,0.505
3,0.00983,0.714,0.884,0,0.439,-2.932,0.113,145.074,0.584
3,0.00133,0.699,0.806,0,0.0579,-4.818,0.0494,110.014,0.615
3,0.193,0.664,0.666,0,0.0854,-2.203,0.0446,139.987,0.405
3,0.284,0.692,0.886,0,0.341,-2.519,0.0519,100.03,0.879
3,0.0808,0.704,0.959,0,0.383,-2.607,0.192,116.024,0.751
3,0.00511,0.845,0.843,0.000674,0.331,-3.178,0.217,102.107,0.711
3,0.0334,0.778,0.789,2.05e-06,0.225,-4.297,0.0503,145.99,0.799
3,0.00102,0.65,0.879,0,0.0483,-2.886,0.0731,166.897,0.536
3,0.0298,0.736,0.806,0,0.0847,-2.709,0.328,119.936,0.763
3,0.116,0.724,0.976,1.3e-05,0.352,-3.279,0.0602,110.006,0.626
3,0.0592,0.469,0.819,0,0.178,-3.469,0.306,89.013,0.334
3,0.113,0.644,0.913,0,0.383,-1.724,0.158,119.938,0.758
3,0.0705,0.746,0.738,0,0.043,-3.67,0.207,94.808,0.63
3,0.0237,0.813,0.875,0,0.288,-2.92,0.0918,99.004,0.756
3,0.212,0.634,0.9,0,0.317,-2.614,0.0583,152.968,0.623
3,0.0314,0.62,0.923,0,0.311,-4.022,0.295,108.259,0.634
3,0.00511,0.735,0.736,0,0.165,-3.266,0.277,117.975,0.813
3,0.167,0.765,0.769,0,0.0854,-3.16,0.0595,103.006,0.581
3,0.117,0.6,0.961,0,0.477,-1.674,0.114,140.056,0.74
3,0.0435,0.702,0.952,0,0.29,-2.349,0.122,118.045,0.704
3,0.0217,0.767,0.941,0.000411,0.169,-3.002,0.196,99.961,0.568
3,0.00589,0.54,0.929,4.01e-06,0.424,-2.646,0.278,176.023,0.624
3,0.0754,0.683,0.893,0,0.226,-3.086,0.162,146.082,0.909
3,0.271,0.61,0.894,0,0.177,-1.838,0.0495,97.063,0.703
3,0.0556,0.549,0.813,4.44e-06,0.207,-4.828,0.148,151.813,0.544
3,0.203,0.625,0.831,0.000483,0.0783,-2.186,0.056,121.025,0.491
3,0.0682,0.747,0.858,0,0.38,-3.379,0.123,127.978,0.779
3,0.28,0.898,0.843,0,0.125,-2.201,0.0941,134.012,0.958
3,0.0265,0.715,0.92,0,0.211,-2.82,0.0975,142.897,0.736
3,0.0486,0.737,0.832,0,0.0789,-3.142,0.0659,119.984,0.222
3,0.0476,0.696,0.652,0,0.0324,-5.473,0.0604,155.93,0.618
3,0.0164,0.757,0.743,0,0.0441,-5.649,0.0341,124.054,0.634
3,0.0358,0.794,0.762,1.41e-06,0.191,-3.525,0.0392,109.97,0.482
3,0.0226,0.706,0.972,2.57e-06,0.267,-2.359,0.0352,129.946,0.962
3,0.178,0.549,0.903,0,0.0682,-1.483,0.045,150.009,0.513
3,0.00611,0.758,0.848,0,0.143,-3.601,0.0572,111.015,0.42
3,0.245,0.682,0.888,0,0.0552,-3.25,0.267,91.966,0.903
3,0.0163,0.687,0.843,9.96e-06,0.0372,-4.242,0.109,180.055,0.597
3,0.0893,0.804,0.854,0,0.27,-4.194,0.0913,151.955,0.9
3,0.411,0.74,0.804,0,0.0578,-2.187,0.0546,150.013,0.791
3,0.141,0.695,0.68,0,0.109,-3.051,0.0614,160.034,0.692
3,0.0142,0.633,0.799,0,0.194,-4.625,0.0429,142.991,0.535
3,0.0122,0.697,0.874,0,0.627,-2.15,0.045,132.022,0.775
3,0.428,0.453,0.849,0,0.1,-1.337,0.125,173.917,0.638
3,0.289,0.856,0.6,0,0.0607,-4.712,0.0705,120.022,0.711
3,0.0237,0.737,0.726,0,0.124,-5.168,0.0347,109.991,0.182
3,0.256,0.665,0.922,0,0.0684,-1.327,0.165,164.106,0.882
3,0.0024,0.704,0.729,0,0.218,-3.851,0.0624,129.992,0.71
3,0.218,0.824,0.749,0,0.233,-1.81,0.193,104.998,0.681
3,0.137,0.719,0.758,0,0.129,-5.167,0.0851,147.023,0.49
3,0.153,0.829,0.627,0,0.0702,-4.533,0.0814,100.047,0.733
3,0.246,0.759,0.933,0.00299,0.0875,-1.053,0.0592,124.054,0.525
3,0.0066,0.618,0.76,0,0.127,-4.312,0.0596,150.0,0.541
3,0.163,0.62,0.906,0,0.214,-2.951,0.139,154.002,0.884
3,0.0044,0.711,0.885,0,0.207,-3.299,0.0477,121.978,0.866
3,0.0615,0.498,0.917,0,0.358,-1.797,0.164,112.357,0.652
3,0.183,0.652,0.874,0,0.107,-2.947,0.0758,92.965,0.835
3,0.0547,0.749,0.955,0,0.112,-1.767,0.0867,111.96,0.761
3,0.00289,0.334,0.948,0,0.321,-2.257,0.31,83.036,0.43
3,0.167,0.68,0.927,0,0.437,-1.058,0.149,93.975,0.862
3,0.0347,0.495,0.973,0,0.432,-0.947,0.283,102.058,0.763
3,0.000907,0.738,0.868,0.000215,0.275,-3.363,0.0703,111.992,0.378
3,0.00137,0.761,0.842,1.73e-05,0.0848,-5.263,0.0493,108.015,0.637
3,0.00402,0.716,0.887,0,0.0566,-3.802,0.0853,101.025,0.782
3,0.0409,0.709,0.917,0,0.0839,-3.315,0.189,125.042,0.515
3,0.0394,0.576,0.969,0,0.573,-1.629,0.214,75.025,0.694
3,0.0446,0.839,0.914,0,0.0372,-4.839,0.0837,122.001,0.89
3,0.0463,0.604,0.898,5.94e-06,0.262,-2.495,0.284,112.135,0.511
3,0.0185,0.729,0.88,0,0.0574,-3.712,0.0458,127.987,0.957
3,0.169,0.731,0.787,0,0.0892,-3.95,0.055,120.951,0.799
3,0.106,0.727,0.868,0,0.0927,-2.812,0.088,114.958,0.868
3,0.416,0.653,0.818,0,0.119,-4.066,0.0556,116.968,0.47
3,0.0858,0.714,0.887,0,0.183,-2.916,0.0757,104.054,0.775
3,0.231,0.738,0.739,0,0.0932,-3.944,0.164,110.902,0.563
3,0.171,0.753,0.91,0,0.367,-2.591,0.0517,123.983,0.825
3,0.0584,0.59,0.818,0,0.205,-2.988,0.0771,139.925,0.664
3,0.044,0.709,0.77,0,0.127,-2.972,0.0668,145.921,0.586
3,0.0258,0.807,0.903,4.32e-05,0.119,-2.657,0.109,125.071,0.749
3,0.0221,0.738,0.952,0,0.231,-1.95,0.0941,125.963,0.544
3,0.0318,0.815,0.767,0,0.19,-6.119,0.182,99.984,0.76
3,0.19,0.84,0.877,0,0.748,-1.842,0.191,118.029,0.581
3,0.0217,0.52,0.945,0,0.0751,-2.132,0.127,153.58,0.516
3,0.18,0.507,0.869,0,0.474,-2.245,0.0594,170.043,0.507
3,0.0427,0.582,0.866,0.00014,0.126,-4.139,0.0414,107.021,0.351
3,0.131,0.914,0.516,0,0.0441,-4.178,0.0918,119.969,0.702
3,0.0149,0.785,0.744,0.00666,0.0661,-4.249,0.0369,126.018,0.833
3,0.0899,0.698,0.908,0,0.115,-1.211,0.0548,115.975,0.606
3,0.0114,0.791,0.789,0,0.301,-4.694,0.104,112.11,0.669
3,0.0917,0.813,0.667,0,0.0802,-4.061,0.0616,111.02,0.514
3,0.0525,0.708,0.853,0.000173,0.399,-4.398,0.0844,129.946,0.399
3,0.208,0.764,0.836,0,0.234,-2.868,0.0396,111.934,0.51
3,0.0321,0.595,0.875,0,0.173,-2.969,0.0737,85.981,0.59
3,0.177,0.658,0.87,0,0.36,-2.373,0.0626,89.994,0.422
3,0.0533,0.717,0.88,1.15e-05,0.104,-3.211,0.0914,150.063,0.399
3,0.0688,0.689,0.867,0,0.278,-3.541,0.0464,104.986,0.542
3,0.162,0.876,0.937,0,0.232,-0.593,0.093,114.982,0.902
3,0.0634,0.706,0.885,7.18e-06,0.27,-3.051,0.0438,102.019,0.787
3,0.0312,0.739,0.841,0,0.173,-4.162,0.06,106.99,0.562
3,0.0464,0.703,0.803,0,0.0954,-4.082,0.214,104.705,0.391
3,0.0135,0.843,0.807,6.44e-05,0.227,-3.794,0.0632,104.962,0.833
3,0.32,0.703,0.923,0,0.367,-0.962,0.148,100.038,0.623
3,0.106,0.719,0.83,0,0.0425,-2.933,0.0462,93.027,0.605
3,0.131,0.703,0.941,0,0.319,-0.995,0.0808,102.969,0.758
3,0.126,0.81,0.931,0,0.376,-1.27,0.154,117.975,0.611
3,0.317,0.633,0.907,0,0.221,-1.459,0.048,130.001,0.74
3,0.0061,0.734,0.7,0,0.0498,-9.828,0.0691,97.992,0.674
3,0.332,0.774,0.919,0,0.1,-0.509,0.0701,120.033,0.69
3,0.351,0.701,0.92,0,0.149,-2.742,0.157,79.454,0.567
3,0.0457,0.614,0.802,1.56e-06,0.0831,-4.492,0.0601,89.924,0.239
3,0.125,0.746,0.793,0,0.0839,-3.401,0.0794,99.983,0.686
3,0.00776,0.689,0.771,0,0.521,-3.618,0.0548,157.052,0.482
3,0.132,0.725,0.823,0,0.104,-3.868,0.115,149.994,0.958
3,0.143,0.688,0.878,0,0.0871,-3.377,0.0534,100.043,0.541
3,0.118,0.561,0.898,6.35e-06,0.0482,-4.669,0.362,110.057,0.269
3,0.0347,0.661,0.886,0,0.323,-3.289,0.0794,115.03,0.681
3,0.158,0.742,0.916,0,0.191,-1.339,0.222,75.01,0.96
3,0.0694,0.828,0.782,3.41e-05,0.0544,-4.014,0.0918,130.013,0.351
3,0.0991,0.669,0.971,7.86e-05,0.301,-0.808,0.106,160.007,0.837
3,0.0873,0.724,0.631,0,0.0752,-5.403,0.0517,129.019,0.548
3,0.342,0.816,0.758,0,0.349,-4.249,0.0468,102.982,0.79
3,0.212,0.631,0.748,0,0.537,-2.569,0.0488,115.665,0.351
3,0.0104,0.693,0.84,0,0.359,-2.648,0.035,105.006,0.513
3,0.0892,0.723,0.634,0,0.0787,-5.415,0.0542,129.017,0.582
3,0.0505,0.684,0.793,0,0.137,-3.156,0.102,104.951,0.437
3,0.238,0.658,0.749,2.03e-06,0.272,-2.967,0.0634,128.909,0.442
3,0.0513,0.714,0.828,0.0652,0.0347,-4.68,0.0428,120.014,0.318
3,0.24,0.649,0.767,0,0.0929,-3.838,0.0455,149.918,0.608
3,0.00734,0.693,0.835,8.56e-05,0.128,-3.283,0.0424,115.05,0.637
3,0.0229,0.65,0.827,0,0.121,-4.014,0.0599,144.995,0.223
3,0.0395,0.604,0.961,0,0.242,-1.692,0.165,164.847,0.645
3,0.108,0.607,0.886,0,0.31,-3.77,0.0847,149.941,0.616
3,0.139,0.521,0.926,0,0.124,-3.719,0.137,121.883,0.31
3,0.0921,0.587,0.741,0,0.221,-5.562,0.0758,93.096,0.269
3,0.0198,0.743,0.689,0,0.708,-2.846,0.0289,104.936,0.504
3,0.0164,0.765,0.688,0,0.112,-5.072,0.0731,121.901,0.794
3,0.362,0.735,0.727,0,0.0997,-2.837,0.0364,111.928,0.612
3,0.0156,0.641,0.932,0,0.117,-4.877,0.156,119.965,0.253
3,0.025,0.759,0.914,4.45e-06,0.076,-1.072,0.0592,123.047,0.674
3,0.00981,0.669,0.913,0,0.059,-3.703,0.0793,99.986,0.742
3,0.0526,0.757,0.791,0,0.493,-5.731,0.0476,110.062,0.67
3,0.203,0.862,0.802,0,0.172,-5.342,0.0498,105.028,0.666
3,0.102,0.739,0.918,0,0.0901,-1.622,0.0704,108.032,0.476
3,0.0217,0.559,0.94,0,0.351,-2.322,0.0553,154.036,0.735
3,0.0277,0.692,0.859,0,0.363,-2.529,0.0461,114.993,0.403
3,0.158,0.719,0.961,3.39e-06,0.197,0.025,0.0745,129.985,0.832
3,0.152,0.779,0.935,0.00262,0.0516,-1.334,0.126,171.996,0.872
3,0.00632,0.683,0.947,7.34e-05,0.123,-1.717,0.064,100.024,0.67
3,0.000892,0.445,0.94,1.38e-06,0.128,-2.536,0.0914,160.014,0.411
3,0.0184,0.701,0.871,0.0225,0.121,-3.318,0.0353,125.999,0.56
3,0.28,0.782,0.637,0,0.114,-5.63,0.264,101.989,0.389
3,0.0112,0.746,0.765,0,0.0936,-4.41,0.0993,114.044,0.737
3,0.155,0.776,0.911,2.59e-06,0.268,-3.08,0.131,101.027,0.56
3,0.113,0.683,0.687,0,0.19,-5.108,0.0603,109.879,0.729
3,0.282,0.7,0.745,0,0.131,-3.023,0.147,81.59,0.382
3,0.0215,0.676,0.857,0,0.254,-4.368,0.0438,149.981,0.717
3,0.159,0.652,0.685,0,0.0973,-6.029,0.104,110.043,0.555
3,0.0323,0.666,0.908,0,0.383,-2.819,0.056,155.048,0.655
3,0.198,0.632,0.679,0,0.0992,-4.313,0.0428,128.136,0.406
3,0.00108,0.477,0.85,0,0.0675,-1.486,0.0911,163.845,0.601
3,0.0277,0.789,0.86,0,0.317,-4.042,0.0615,115.956,0.403
3,0.0101,0.732,0.725,0,0.163,-5.585,0.0638,130.024,0.411
3,0.0437,0.658,0.915,0,0.291,-3.736,0.0967,125.0,0.841
3,0.0328,0.693,0.805,0,0.135,-2.345,0.0763,110.092,0.894
3,0.0747,0.713,0.867,8.25e-06,0.127,-3.523,0.079,124.058,0.801
3,0.303,0.554,0.932,0,0.11,-1.343,0.266,170.21,0.543
3,0.00559,0.654,0.707,0,0.0873,-5.661,0.0664,127.97,0.448
3,0.0317,0.79,0.701,8.06e-05,0.0311,-4.81,0.365,159.972,0.91
3,0.00886,0.701,0.556,0.000122,0.106,-7.42,0.0414,152.045,0.333
3,0.0371,0.804,0.633,0.000119,0.102,-6.186,0.0612,115.002,0.67
3,0.0334,0.686,0.64,0,0.0801,-5.491,0.159,162.225,0.597
3,0.237,0.477,0.435,0,0.12,-6.497,0.0523,144.144,0.322
3,0.0288,0.756,0.776,0,0.17,-3.371,0.0482,124.007,0.58
3,0.00775,0.428,0.792,0,0.252,-5.208,0.0487,151.91,0.367
3,0.213,0.754,0.841,1.61e-06,0.141,-2.296,0.106,145.047,0.751
3,0.0632,0.732,0.795,0,0.0569,-2.263,0.1,100.954,0.693
3,0.0818,0.792,0.696,0.00181,0.447,-4.87,0.0545,127.992,0.75
3,0.157,0.82,0.842,0,0.112,-3.853,0.272,107.952,0.653
3,0.0613,0.687,0.942,0,0.173,-2.817,0.0741,96.106,0.765
3,0.00962,0.71,0.82,0,0.0871,-4.362,0.0836,112.005,0.746
3,0.104,0.806,0.934,0.00108,0.0618,-0.836,0.11,128.016,0.444
3,0.43,0.935,0.774,0,0.0824,-3.979,0.0865,114.982,0.954
3,0.144,0.653,0.468,1.87e-06,0.075,-5.317,0.0831,120.052,0.747
3,0.0714,0.753,0.792,0,0.122,-5.428,0.0725,119.918,0.754
3,0.126,0.627,0.932,0,0.351,-1.891,0.162,154.045,0.85
3,0.055,0.693,0.759,1.36e-06,0.116,-2.9,0.208,112.983,0.635
3,0.164,0.781,0.683,1.53e-06,0.16,-4.258,0.0325,100.005,0.722
3,0.0618,0.52,0.915,0.000946,0.0856,-2.862,0.103,90.069,0.5
3,0.00782,0.787,0.669,0,0.123,-4.333,0.0428,104.994,0.57
3,0.114,0.582,0.693,0,0.13,-5.048,0.0465,125.904,0.341
3,0.0132,0.731,0.845,0,0.0782,-5.352,0.132,101.085,0.484
3,0.338,0.644,0.83,0,0.165,-2.988,0.0499,116.923,0.832
3,0.0042,0.699,0.911,0,0.137,-3.078,0.0538,129.996,0.27
3,0.0827,0.657,0.866,0,0.081,-3.464,0.0704,133.966,0.654
3,0.0488,0.735,0.932,0,0.407,-3.778,0.156,120.056,0.771
3,0.114,0.74,0.923,0,0.65,-1.842,0.176,109.014,0.563
3,0.147,0.791,0.944,0,0.15,-2.854,0.135,107.995,0.713
3,0.125,0.678,0.899,0,0.073,-3.436,0.277,110.07,0.764
3,0.00548,0.621,0.821,0.000578,0.142,-3.662,0.0364,120.062,0.646
3,0.109,0.649,0.792,0,0.343,-4.677,0.0966,149.962,0.543
3,0.192,0.576,0.869,0,0.594,-2.695,0.0898,140.033,0.628
3,0.179,0.813,0.683,0,0.0748,-3.813,0.0285,107.95,0.668
3,0.148,0.604,0.729,0,0.0594,-3.481,0.114,77.565,0.584
3,0.0244,0.583,0.885,0,0.357,-3.571,0.106,92.959,0.601
3,0.0549,0.772,0.925,0,0.201,-2.788,0.108,119.963,0.795
3,0.171,0.858,0.68,0,0.173,-4.531,0.0795,113.993,0.621
3,0.121,0.657,0.88,0,0.463,-3.672,0.102,150.084,0.769
3,0.17,0.631,0.649,0,0.321,-4.939,0.0377,108.07,0.459
3,0.00258,0.483,0.795,0,0.0912,-4.338,0.181,171.853,0.685
3,0.0345,0.876,0.73,1.11e-06,0.11,-4.276,0.0492,110.006,0.709
3,0.0429,0.726,0.963,0.00157,0.128,-1.111,0.0916,126.062,0.769
3,0.00962,0.71,0.82,0,0.0871,-4.362,0.0836,112.005,0.746
3,0.19,0.557,0.906,0,0.0616,-3.109,0.103,168.978,0.616
3,0.0518,0.766,0.746,0,0.0651,-5.917,0.104,80.007,0.633
3,0.104,0.71,0.877,0,0.141,-2.601,0.158,156.11,0.816
3,0.049,0.534,0.933,0,0.195,-1.826,0.11,160.061,0.529
3,0.0019,0.675,0.935,1.31e-06,0.341,-2.335,0.0627,126.083,0.451
3,0.0039,0.694,0.747,0,0.0621,-9.197,0.0518,105.982,0.813
3,0.0208,0.636,0.912,0,0.0631,-2.363,0.102,142.1,0.76
3,0.0437,0.633,0.915,0,0.107,-2.347,0.106,128.033,0.622
3,0.0167,0.69,0.843,0,0.346,-2.949,0.0534,135.01,0.428
3,0.002,0.725,0.841,0,0.0652,-3.924,0.0545,130.013,0.582
3,0.00323,0.759,0.459,0,0.0906,-5.187,0.0948,109.997,0.695
3,0.0825,0.847,0.814,0.000507,0.0948,-4.668,0.152,140.057,0.711
3,0.00513,0.658,0.732,0,0.13,-4.762,0.0654,127.995,0.409
3,0.006,0.625,0.903,0,0.235,-2.519,0.0594,145.97,0.825
3,0.157,0.82,0.842,0,0.112,-3.853,0.272,107.952,0.653
3,0.0112,0.746,0.765,0,0.0936,-4.41,0.0993,114.044,0.737
3,0.00795,0.809,0.911,0.000179,0.181,-4.41,0.0617,122.035,0.64
3,0.0688,0.743,0.924,0,0.112,-1.501,0.0642,107.995,0.702
3,0.0122,0.697,0.874,0,0.627,-2.15,0.045,132.022,0.775
3,0.0585,0.707,0.838,0,0.095,-2.983,0.117,128.007,0.832
3,0.0746,0.565,0.903,0,0.359,-1.918,0.0499,97.968,0.54
3,0.00669,0.702,0.688,2.58e-06,0.578,-4.265,0.0898,125.95,0.725
3,0.0296,0.709,0.959,0.00188,0.107,-1.339,0.0603,128.983,0.644
3,0.0244,0.583,0.885,0,0.357,-3.571,0.106,92.959,0.601
3,0.0391,0.595,0.806,0,0.36,-4.644,0.141,93.126,0.616
3,0.114,0.704,0.787,0,0.228,-3.114,0.082,96.929,0.707
3,0.00116,0.79,0.853,4.23e-05,0.329,-4.564,0.0665,124.998,0.713
3,0.0556,0.722,0.833,0,0.195,-3.915,0.094,93.941,0.53
3,0.000587,0.633,0.706,0.0795,0.245,-5.137,0.0627,128.187,0.399
3,0.00344,0.653,0.82,0,0.072,-4.291,0.071,100.056,0.663
3,0.0706,0.746,0.726,3.43e-06,0.278,-3.499,0.0394,104.961,0.578
3,0.281,0.756,0.93,0,0.11,-1.082,0.0274,99.988,0.737
3,0.125,0.835,0.934,0.000501,0.222,-1.258,0.0431,124.98,0.811
3,0.0324,0.801,0.904,3.1e-05,0.182,-2.819,0.0834,124.979,0.814
3,0.0102,0.822,0.684,0,0.0986,-2.507,0.253,170.157,0.502
3,0.153,0.829,0.628,0,0.0723,-4.53,0.0809,100.043,0.726
3,0.0323,0.75,0.914,0,0.107,-1.819,0.0518,125.034,0.866
3,0.00584,0.54,0.929,4.11e-06,0.424,-2.646,0.279,176.019,0.621
3,0.0334,0.778,0.789,2.05e-06,0.225,-4.297,0.0503,145.99,0.799
3,0.0342,0.502,0.863,0,0.538,-1.273,0.272,97.911,0.527
3,0.000875,0.745,0.825,0.000221,0.0828,-3.162,0.0352,94.998,0.242
3,0.02,0.837,0.825,0,0.302,-1.555,0.0465,117.034,0.495
3,0.00767,0.819,0.844,0.00834,0.056,-3.739,0.038,127.997,0.687
3,0.0565,0.7,0.89,0,0.312,-4.182,0.107,114.96,0.534
3,0.0224,0.803,0.973,8.67e-05,0.0846,-2.343,0.0953,128.022,0.794
3,0.0858,0.584,0.845,0,0.124,-3.029,0.066,141.018,0.393
3,0.049,0.722,0.784,0,0.0895,-2.411,0.0408,99.985,0.705
3,0.000252,0.753,0.808,0.000194,0.0371,-3.264,0.0812,110.856,0.603
3,0.046,0.718,0.934,0,0.687,-3.787,0.169,132.017,0.308
3,0.00632,0.683,0.947,7.34e-05,0.123,-1.717,0.064,100.024,0.67
3,0.0898,0.588,0.966,0,0.0524,-2.382,0.0982,93.976,0.181
3,0.00974,0.824,0.95,0.000118,0.199,-4.163,0.0308,128.031,0.97
3,0.08,0.61,0.791,0,0.209,-4.105,0.049,148.138,0.65
3,0.00278,0.585,0.99,0.00178,0.2,-1.781,0.164,125.974,0.776
3,0.0354,0.822,0.673,1.79e-06,0.0937,-3.407,0.153,176.051,0.363
3,0.00734,0.7,0.864,0,0.0707,-4.505,0.0645,130.001,0.561
3,0.0152,0.742,0.944,0.000984,0.129,-4.049,0.115,104.967,0.834
3,0.0112,0.777,0.895,0.00266,0.319,-3.915,0.0439,107.031,0.61
3,0.223,0.665,0.866,0,0.373,-3.81,0.056,128.041,0.455
3,0.1,0.793,0.805,9.03e-05,0.0641,-4.224,0.0438,135.987,0.507
3,0.145,0.681,0.814,0,0.556,-2.83,0.0603,89.993,0.876
3,0.00189,0.714,0.812,1.96e-06,0.229,-2.703,0.0351,112.018,0.377
3,0.0457,0.692,0.881,4.45e-06,0.146,-2.563,0.0461,103.053,0.432
3,0.0161,0.883,0.845,0.00157,0.29,-2.069,0.0585,116.004,0.656
3,0.0069,0.64,0.937,0,0.393,-2.112,0.0839,107.013,0.316
3,0.118,0.874,0.787,0,0.11,-2.416,0.129,108.007,0.896
3,0.0376,0.782,0.731,3.15e-05,0.0956,-4.581,0.143,138.032,0.824
3,0.0139,0.74,0.835,0,0.857,-3.425,0.0839,123.024,0.535
3,0.0702,0.689,0.678,0,0.0889,-4.287,0.119,145.883,0.335
3,0.0503,0.572,0.964,0,0.372,-1.949,0.123,129.979,0.519
3,0.0376,0.909,0.644,0.0111,0.401,-5.32,0.203,94.982,0.228
3,0.0343,0.72,0.828,0,0.0747,-5.559,0.0612,139.928,0.633
3,0.0687,0.786,0.852,0,0.0759,-2.687,0.0813,125.036,0.455
3,0.0024,0.704,0.729,0,0.218,-3.851,0.0624,129.992,0.71
3,0.0741,0.531,0.83,0,0.0993,-2.526,0.0446,101.903,0.419
3,0.0198,0.743,0.689,0,0.708,-2.846,0.0289,104.936,0.504
3,0.00133,0.699,0.806,0,0.0579,-4.818,0.0494,110.014,0.615
3,0.0557,0.692,0.886,0,0.217,-1.642,0.0766,129.957,0.757
3,0.0028,0.68,0.878,2.22e-05,0.336,-4.791,0.179,127.991,0.531
3,0.233,0.76,0.781,0,0.106,-2.881,0.0641,95.97,0.736
3,0.263,0.741,0.747,5.15e-06,0.266,-5.459,0.0956,134.039,0.831
3,0.0214,0.827,0.739,4.13e-06,0.043,-6.391,0.0744,95.999,0.352
3,0.04,0.502,0.91,0,0.319,-2.769,0.107,176.084,0.588
3,0.0917,0.813,0.667,0,0.0802,-4.061,0.0616,111.02,0.514
3,0.323,0.763,0.835,0.00221,0.225,-5.234,0.191,131.875,0.645
3,0.0465,0.812,0.761,0.000135,0.0601,-5.222,0.0812,130.032,0.344
3,0.193,0.664,0.666,0,0.0854,-2.203,0.0446,139.987,0.405
3,0.036,0.668,0.828,0,0.0932,-5.034,0.0739,140.042,0.393
3,0.00502,0.826,0.817,1.09e-05,0.294,-4.081,0.0921,97.053,0.168
3,0.0556,0.549,0.813,4.44e-06,0.207,-4.828,0.148,151.813,0.544
3,0.0233,0.787,0.543,0,0.0861,-6.7,0.037,99.026,0.332
3,0.0114,0.606,0.848,1.06e-06,0.206,-3.952,0.184,170.01,0.54
3,0.00481,0.734,0.855,0,0.123,-3.211,0.118,126.035,0.422
3,0.0427,0.507,0.946,3.54e-06,0.344,-3.845,0.124,173.004,0.494
3,0.218,0.653,0.836,0,0.0507,-6.018,0.238,151.977,0.569
3,0.0223,0.636,0.702,0,0.293,-5.352,0.0334,135.104,0.516
3,0.237,0.686,0.842,0,0.0683,-4.423,0.1,115.944,0.519
3,0.0461,0.678,0.678,0,0.0751,-4.724,0.0438,130.05,0.55
3,0.0414,0.605,0.949,0,0.0746,-2.907,0.0886,110.01,0.506
3,0.0392,0.706,0.756,0,0.18,-4.405,0.0845,97.098,0.676
3,0.031,0.672,0.908,0,0.343,-2.903,0.0596,132.045,0.584
3,0.107,0.718,0.89,0,0.462,-3.798,0.0553,111.967,0.741
3,0.0221,0.738,0.952,0,0.231,-1.95,0.0941,125.963,0.544
3,0.0886,0.624,0.86,1.1e-05,0.123,-3.346,0.0387,99.968,0.447
3,0.0307,0.728,0.821,0,0.0386,-3.129,0.0419,108.001,0.816
3,0.00267,0.557,0.719,0,0.306,-4.515,0.0372,77.501,0.344
3,0.303,0.554,0.932,0,0.11,-1.343,0.266,170.21,0.543
3,0.0438,0.679,0.797,0,0.0748,-4.627,0.338,117.018,0.609
3,0.2,0.583,0.712,0,0.268,-4.942,0.0326,94.051,0.776
3,0.0319,0.749,0.85,4.81e-05,0.0678,-4.346,0.0468,145.983,0.672
3,0.0618,0.798,0.867,0,0.193,-3.207,0.0386,99.996,0.702
3,0.00218,0.822,0.668,0,0.1,-4.845,0.055,130.001,0.38
3,0.202,0.659,0.718,1.01e-06,0.2,-5.607,0.0507,136.96,0.297
3,0.00268,0.661,0.836,0,0.497,-3.164,0.059,124.952,0.396
3,0.315,0.616,0.833,0,0.175,-3.314,0.067,97.898,0.595
3,0.24,0.649,0.767,0,0.0929,-3.838,0.0455,149.918,0.608
3,0.0138,0.893,0.77,0,0.225,-4.692,0.107,122.067,0.349
3,0.0507,0.734,0.629,0,0.0899,-6.299,0.0543,109.982,0.377
3,0.131,0.914,0.516,0,0.0441,-4.178,0.0918,119.969,0.702
3,0.178,0.549,0.903,0,0.0682,-1.483,0.045,150.009,0.513
3,0.135,0.571,0.779,0,0.202,-2.864,0.111,186.154,0.261
3,0.0603,0.819,0.812,2e-05,0.043,-4.204,0.11,127.981,0.719
3,0.012,0.719,0.85,0.000239,0.114,-3.229,0.0317,150.059,0.367
3,0.0066,0.618,0.76,0,0.127,-4.312,0.0596,150.0,0.541
3,0.000759,0.713,0.603,5.51e-06,0.0453,-4.896,0.287,78.027,0.799
3,0.00354,0.615,0.889,0,0.159,-3.698,0.0427,134.958,0.532
3,0.0317,0.79,0.701,8.06e-05,0.0311,-4.81,0.365,159.972,0.91
3,0.0827,0.657,0.866,0,0.081,-3.464,0.0704,133.966,0.654
3,0.000833,0.539,0.751,1.05e-05,0.158,-3.889,0.225,94.6,0.429
3,0.195,0.725,0.744,0,0.0736,-4.448,0.0506,140.104,0.899
3,0.0138,0.706,0.896,0,0.595,-4.456,0.16,117.038,0.767
3,0.164,0.781,0.683,1.53e-06,0.16,-4.258,0.0325,100.005,0.722
3,0.23,0.493,0.863,0,0.252,-4.177,0.104,82.463,0.703
3,0.0416,0.64,0.932,0,0.101,-4.138,0.123,159.92,0.2
